id,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,year,classLabel
<26423527.1075855670975.JavaMail.evans@thyme>,0.2026758194,0.0,0.0,0.0676959828,0.4807859063,0.0,0.2188352793,0.0,0.0,0.0,2000,6
<19261486.1075855674557.JavaMail.evans@thyme>,0.4063943625,0.0,0.0,0.0720399171,0.1415770501,0.09881378710000001,0.0,0.24991996589999999,0.0,0.0,2000,6
<28195626.1075855674578.JavaMail.evans@thyme>,0.617181778,0.0,0.0,0.0365268663,0.0521927103,0.0540791042,0.0716719627,0.15544225279999999,0.0,0.0,2000,6
<28200062.1075855674600.JavaMail.evans@thyme>,0.617279768,0.0,0.0,0.0365270153,0.0521588251,0.054045591500000004,0.0716443583,0.1554390937,0.0,0.0,2000,6
<5025428.1075858639610.JavaMail.evans@thyme>,0.3594293296,0.0,0.1520583928,0.0,0.17261001469999998,0.0,0.1752029061,0.0,0.11986064910000001,0.0,2001,6
<27895692.1075858640010.JavaMail.evans@thyme>,0.3362159431,0.08410415800000001,0.0,0.0331871919,0.0,0.0,0.2481812984,0.20682619510000005,0.0831502154,0.0,2001,6
<20375697.1075858640031.JavaMail.evans@thyme>,0.41645824909999996,0.1405182928,0.1367906034,0.0,0.0,0.0,0.2306319177,0.0,0.0589318946,0.0,2001,6
<14395175.1075858640328.JavaMail.evans@thyme>,0.1479733288,0.15577302869999998,0.0,0.0470345691,0.028651595099999996,0.0,0.1981440634,0.1421843171,0.27385443449999997,0.0,2001,6
<12254506.1075858640350.JavaMail.evans@thyme>,0.18284724649999998,0.1628416181,0.1043304801,0.0809706897,0.0317055881,0.0,0.3327531219,0.0998630151,0.0,0.0,2001,6
<30679228.1075858639764.JavaMail.evans@thyme>,0.3582368493,0.0100021334,0.0100056361,0.0100024724,0.0100012943,0.0100051733,0.0100004692,0.2225197852,0.3492239714,0.0100022024,2001,6
<16698459.1075855670826.JavaMail.evans@thyme>,0.1844185591,0.058201260899999996,0.043505486100000004,0.0100702727,0.15801692009999999,0.0,0.1720085591,0.060888625700000004,0.2999871671,0.0122274524,2000,6
<5589157.1075855674654.JavaMail.evans@thyme>,0.1844303757,0.0582016595,0.0435110442,0.010069905799999999,0.1580176651,0.0,0.171980679,0.06088894230000001,0.2999959886,0.0122280195,2000,6
<9492096.1075855690610.JavaMail.evans@thyme>,0.1844264865,0.0582014173,0.0435048603,0.0100696357,0.1580173373,0.0,0.17199100550000002,0.060891330199999996,0.2999930978,0.0122290701,2000,6
<28925215.1075855690588.JavaMail.evans@thyme>,0.1866025776,0.5128265022999999,0.0166669097,0.0166668054,0.0166666824,0.0166674573,0.016666675,0.18390275539999998,0.0166666675,0.0166669451,2000,6
<1590172.1075855670804.JavaMail.evans@thyme>,0.1866034269,0.5128256679,0.0166669097,0.0166668054,0.0166666824,0.016667459199999998,0.016666675,0.1839028001,0.0166666675,0.0166669451,2000,6
<18118129.1075855674675.JavaMail.evans@thyme>,0.1866027564,0.5128263235,0.0166669097,0.0166668054,0.0166666824,0.0166674573,0.016666675,0.1839027405,0.0166666675,0.0166669451,2000,6
<32366927.1075858640284.JavaMail.evans@thyme>,0.25638684629999997,0.1098124832,0.0759046078,0.0334855691,0.0796140954,0.0,0.1515477002,0.1115137115,0.1586294174,0.022513596299999997,2001,6
<9309202.1075855690502.JavaMail.evans@thyme>,0.3417323232,0.1571514308,0.09733074900000001,0.0,0.09967952220000001,0.0,0.0302876402,0.1287456006,0.1177675575,0.0253630616,2000,6
<30091151.1075855674718.JavaMail.evans@thyme>,0.3417309821,0.1571517736,0.0973272398,0.0,0.0996792316,0.0,0.0302952416,0.1287450492,0.1177645177,0.025363896,2000,6
<17633141.1075855670709.JavaMail.evans@thyme>,0.34173136950000005,0.1571514159,0.0973291919,0.0,0.09967904539999999,0.0,0.0302910879,0.1287449896,0.1177661642,0.0253646076,2000,6
<957862.1075855670601.JavaMail.evans@thyme>,0.5086077452000001,0.0933604911,0.056947268499999995,0.0,0.04927472769999999,0.0178396832,0.15329214929999999,0.020876884499999998,0.0638623312,0.027516935,2000,6
<28485062.1075855674785.JavaMail.evans@thyme>,0.5086075068,0.0933594182,0.0569472946,0.0,0.0492747165,0.017841136100000002,0.1532920301,0.0208768826,0.0638623089,0.027516987200000002,2000,6
<920154.1075855690394.JavaMail.evans@thyme>,0.5086074471,0.0933592096,0.0569472797,0.0,0.0492747054,0.0178414434,0.15329200029999998,0.020876886299999998,0.0638623238,0.0275170002,2000,6
<4384861.1075858640372.JavaMail.evans@thyme>,0.3309122324,0.0665262714,0.1218525395,0.0,0.1110114008,0.0,0.1269542426,0.0614747331,0.1482515931,0.031441737000000004,2001,6
<21912048.1075858640163.JavaMail.evans@thyme>,0.29241934420000004,0.1804188788,0.0830045566,0.0,0.050140418099999993,0.0,0.1846922785,0.0535595305,0.11554856599999999,0.0396560952,2001,6
<3257804.1075858640096.JavaMail.evans@thyme>,0.2900880575,0.19395816329999999,0.0810317993,0.0,0.0546041913,0.0,0.1649336368,0.0618934035,0.10871507970000001,0.0440975986,2001,6
<15912312.1075858640185.JavaMail.evans@thyme>,0.22918331620000001,0.0,0.1040647775,0.0,0.2149277329,0.0,0.0,0.0799105912,0.31410282850000004,0.046043947300000006,2001,6
<3064191.1075858639830.JavaMail.evans@thyme>,0.23653596640000002,0.0343605429,0.043303553,0.021541992200000002,0.20793098210000002,0.014803491499999996,0.2576673925,0.025801880299999996,0.111804463,0.0462497547,2001,6
<12103078.1075858639676.JavaMail.evans@thyme>,0.4058699906,0.0145430788,0.06390992549999999,0.0325641073,0.1362516284,0.0165291149,0.08304364980000001,0.0442639217,0.1549547464,0.0480698422,2001,6
<28397305.1075858639786.JavaMail.evans@thyme>,0.2394296676,0.09964954109999999,0.11291518810000001,0.0,0.1239486635,0.0,0.0309355333,0.0656680018,0.2737565637,0.0507976599,2001,6
<24046616.1075858640141.JavaMail.evans@thyme>,0.3659430444,0.051949702199999996,0.1735462397,0.0183225516,0.0125247631,0.0254940204,0.15898709,0.0389838293,0.1031788066,0.0510698967,2001,6
<6497323.1075858640306.JavaMail.evans@thyme>,0.1576546133,0.0677882433,0.08979158849999999,0.0,0.1711464375,0.0335924029,0.134196192,0.06266734,0.22665672,0.055835072,2001,6
<6406820.1075858640074.JavaMail.evans@thyme>,0.17127726969999998,0.11247759310000001,0.1213520691,0.044116798799999996,0.0,0.0,0.0,0.0949377194,0.38155215979999996,0.06519383940000001,2001,6
<32005218.1075855690438.JavaMail.evans@thyme>,0.4864352643,0.0378060825,0.07364701480000001,0.014963620300000001,0.09576100109999999,0.0,0.0927388892,0.07225565610000001,0.0575714149,0.06790328030000001,2000,6
<9583866.1075855674740.JavaMail.evans@thyme>,0.4864360094,0.0378058478,0.07364720849999999,0.014963761,0.0957610458,0.0,0.0927362666,0.0722557679,0.057571608600000004,0.0679047108,2000,6
<13017928.1075855670645.JavaMail.evans@thyme>,0.48644015189999995,0.0378047824,0.0736482888,0.0149647184,0.0957611799,0.0,0.0927228034,0.0722562969,0.0575727709,0.0679112524,2000,6
<27155845.1075858639875.JavaMail.evans@thyme>,0.3566658199,0.036019865400000003,0.08535410460000001,0.0368937291,0.0810841024,0.0170124434,0.0871029049,0.0667842254,0.1552058458,0.0778769404,2001,6
<4933036.1075855674696.JavaMail.evans@thyme>,0.5873665214,0.0,0.0993807018,0.0,0.1382318288,0.0682426989,0.0,0.0223938748,0.0,0.0784127191,2000,6
<29012384.1075855690524.JavaMail.evans@thyme>,0.5873650908,0.0,0.09937914460000001,0.0,0.13823190330000001,0.0682420656,0.0,0.022393962400000002,0.0,0.0784161761,2000,6
<7466954.1075855670740.JavaMail.evans@thyme>,0.5873644352,0.0,0.0993790329,0.0,0.1382320225,0.0682421699,0.0,0.022393856200000003,0.0,0.0784168541,2000,6
<29561577.1075855670577.JavaMail.evans@thyme>,0.25709363820000003,0.0,0.0630332604,0.0,0.08880575,0.066368565,0.1028218493,0.0,0.3320381641,0.0794898421,2000,6
<20174240.1075855690371.JavaMail.evans@thyme>,0.2570741475,0.0,0.0630338937,0.0,0.0888062343,0.0663709491,0.1028305516,0.0,0.3320321441,0.0795031115,2000,6
<6863478.1075858639986.JavaMail.evans@thyme>,0.3244310319,0.0410531685,0.21236504609999998,0.0,0.0236166064,0.045956861200000004,0.1157221794,0.070348464,0.0846408159,0.0802782774,2001,6
<28819021.1075858639808.JavaMail.evans@thyme>,0.2808396816,0.07889022679999999,0.1048344523,0.015082089199999999,0.068541564,0.0,0.06980107719999999,0.07964233309999999,0.21954979,0.08222346009999999,2001,6
<7810382.1075858639567.JavaMail.evans@thyme>,0.154890731,0.0560102388,0.1193030402,0.0246233251,0.10119442640000001,0.0,0.1250458062,0.0810728669,0.2475798875,0.0890136138,2001,6
<16283813.1075858639654.JavaMail.evans@thyme>,0.3160368502,0.054906934500000004,0.122354731,0.0224049389,0.0704260245,0.0,0.1360957325,0.0193249788,0.1618885696,0.0896098167,2001,6
<9475761.1075858639697.JavaMail.evans@thyme>,0.379997462,0.1164124683,0.0,0.0,0.0797551945,0.0,0.0290481504,0.0,0.2977308333,0.089911826,2001,6
<31396092.1075858639743.JavaMail.evans@thyme>,0.3716540337,0.0502716079,0.09616968779999999,0.0,0.1671748608,0.0,0.041072771,0.0509528257,0.1222060993,0.0993804708,2001,6
<20364402.1075855690481.JavaMail.evans@thyme>,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,2000,6
<262584.1075855670688.JavaMail.evans@thyme>,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,0.1000000015,2000,6
<9782504.1075858639720.JavaMail.evans@thyme>,0.0481815115,0.1195935011,0.0821012184,0.0,0.1522958577,0.0,0.2167087495,0.1211780384,0.1476618499,0.10998016599999999,2001,6
<27371027.1075858639852.JavaMail.evans@thyme>,0.15534712369999998,0.044392023200000005,0.0578802787,0.0,0.1150948182,0.012447048,0.1497232318,0.0412751772,0.3063547313,0.1167336702,2001,6
<31368694.1075858640053.JavaMail.evans@thyme>,0.27730739120000003,0.0,0.2143585086,0.0,0.0,0.0,0.0,0.0,0.3302001357,0.1319749951,2001,6
<914355.1075858639897.JavaMail.evans@thyme>,0.0,0.2875891626,0.1100424454,0.038761280499999995,0.07243137059999999,0.0,0.2400536984,0.10489892960000001,0.0,0.13587634269999999,2001,6
<4871446.1075855670783.JavaMail.evans@thyme>,0.29262509940000003,0.0470018871,0.11021840570000001,0.0,0.13569040599999999,0.0,0.0,0.1137932539,0.1442433745,0.14873228970000002,2000,6
<25139095.1075855690566.JavaMail.evans@thyme>,0.2926252186,0.047002345300000005,0.1102169082,0.0,0.1356904358,0.0,0.0,0.11379276220000001,0.1442431509,0.14873391390000001,2000,6
<19398710.1075855674536.JavaMail.evans@thyme>,0.1653396785,0.0,0.09975220259999999,0.0,0.195853442,0.0,0.2837664485,0.0882917792,0.0,0.1552271992,2000,6
<13776949.1075855690739.JavaMail.evans@thyme>,0.165314883,0.0,0.099750787,0.0,0.1958586723,0.0,0.2837798297,0.0882930532,0.0,0.155233562,2000,6
<35511.1075855670954.JavaMail.evans@thyme>,0.16527140140000002,0.0,0.09974826869999999,0.0,0.19586783649999998,0.0,0.2838030159,0.08829539269999999,0.0,0.1552448869,2000,6
<612127.1075855690459.JavaMail.evans@thyme>,0.0142857153,0.1653171778,0.2852513492,0.0142868366,0.0142910555,0.0142857153,0.0142858801,0.014291545400000001,0.3000269234,0.1636777669,2000,6
<17429074.1075855670666.JavaMail.evans@thyme>,0.0142857144,0.1653174907,0.2852509916,0.014286832900000001,0.0142910546,0.0142857144,0.014285879199999999,0.0142902946,0.3000282049,0.1636777967,2000,6
<9417211.1075858640210.JavaMail.evans@thyme>,0.1471671611,0.0728242472,0.028169719500000006,0.0171716996,0.21539288760000005,0.0540466532,0.0934826881,0.0140183428,0.19318491219999998,0.1645416915,2001,6
<33201410.1075858639918.JavaMail.evans@thyme>,0.3505348861,0.0894115865,0.14707292619999998,0.0,0.0510952771,0.0,0.0,0.0857950673,0.09786500779999999,0.16854651269999998,2001,6
<4158916.1075858639589.JavaMail.evans@thyme>,0.25328773260000004,0.0,0.0,0.0,0.0,0.0,0.06285823139999999,0.0801144838,0.37373739479999996,0.2133322805,2001,6
<5872545.1075858639631.JavaMail.evans@thyme>,0.1571410894,0.0142857153,0.1571410447,0.0142857153,0.2999969423,0.0142857153,0.0142857153,0.0142857153,0.0142866308,0.3000057042,2001,6
<23542208.1075855670933.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559423625,0.47131747009999997,2000,6
<14521042.1075855690718.JavaMail.evans@thyme>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559329152,0.47132691740000004,2000,6
<20457011.1075855689790.JavaMail.evans@thyme>,0.3916406929,0.0312947296,0.09297093,0.0174992643,0.1042231619,0.0187125336,0.16535487769999999,0.0,0.17531801760000001,0.0,2000,7
<20376172.1075855689875.JavaMail.evans@thyme>,0.3292190135,0.1091431826,0.0,0.0,0.1557375491,0.0,0.10059216619999999,0.1493689567,0.1441726238,0.0,2000,7
<18062842.1075855690006.JavaMail.evans@thyme>,0.5008667707,0.07163570080000001,0.08095368,0.0,0.0945667699,0.0,0.0,0.1031982452,0.1380266845,0.0,2000,7
<19895660.1075855690071.JavaMail.evans@thyme>,0.226609841,0.1746763736,0.0,0.0,0.0,0.0,0.0,0.23085875809999998,0.332549423,0.0,2000,7
<32881814.1075855690221.JavaMail.evans@thyme>,0.18848228449999999,0.0,0.1040403843,0.0,0.2139371336,0.0,0.0,0.0,0.46020200850000004,0.0,2000,7
<3164932.1075855690243.JavaMail.evans@thyme>,0.3603763282,0.09534315019999999,0.0,0.051314901600000004,0.1569613367,0.0,0.144492507,0.17550790309999995,0.0,0.0,2000,7
<9250296.1075855690264.JavaMail.evans@thyme>,0.2600871623,0.0,0.1063808277,0.0,0.0977693498,0.0,0.1266674697,0.10620869699999999,0.2838355303,0.0,2000,7
<5063236.1075855690328.JavaMail.evans@thyme>,0.18765440579999998,0.1020083129,0.051687978200000005,0.0,0.0,0.0,0.3146293461,0.12208097429999999,0.2071223557,0.0,2000,7
<2168499.1075855669997.JavaMail.evans@thyme>,0.3916499913,0.0312855132,0.0929710567,0.017499283,0.1042258218,0.018712438600000002,0.1653954834,0.0,0.17527458070000002,0.0,2000,7
<13081399.1075855670084.JavaMail.evans@thyme>,0.32921361920000003,0.10914547,0.0,0.0,0.1557368636,0.0,0.10059903560000001,0.1493687183,0.1441697925,0.0,2000,7
<26463644.1075855670214.JavaMail.evans@thyme>,0.5008560419,0.0716351196,0.0809508562,0.0,0.0945669264,0.0,0.0,0.10319657619999999,0.1380425394,0.0,2000,7
<24727528.1075855670278.JavaMail.evans@thyme>,0.2265629172,0.17466358839999999,0.0,0.0,0.0,0.0,0.0,0.2308438122,0.3326241672,0.0,2000,7
<2726020.1075855670427.JavaMail.evans@thyme>,0.18851135670000002,0.0,0.1040074229,0.0,0.21394521,0.0,0.0,0.0,0.460197866,0.0,2000,7
<14428197.1075855670448.JavaMail.evans@thyme>,0.36039143799999995,0.0953427851,0.0,0.0513125025,0.1569470912,0.0,0.1444485188,0.1755538136,0.0,0.0,2000,7
<30396166.1075855670470.JavaMail.evans@thyme>,0.26002961399999996,0.0,0.10634925220000001,0.0,0.09775722769999999,0.0,0.1267225742,0.1059892029,0.2841011584,0.0,2000,7
<32290381.1075855670533.JavaMail.evans@thyme>,0.18764074149999999,0.1020222157,0.051688417800000004,0.0,0.0,0.0,0.31462281940000003,0.1220839098,0.2071252763,0.0,2000,7
<29113598.1075855674828.JavaMail.evans@thyme>,0.36037257310000004,0.09534324710000001,0.0,0.0513154566,0.1569648534,0.0,0.14450308679999999,0.1754969209,0.0,0.0,2000,7
<19234943.1075855674914.JavaMail.evans@thyme>,0.2265673876,0.1746647805,0.0,0.0,0.0,0.0,0.0,0.2308452874,0.3326170444,0.0,2000,7
<18243791.1075855674978.JavaMail.evans@thyme>,0.5008602738,0.0716359764,0.08095050599999999,0.0,0.0945640877,0.0,0.0,0.1031977907,0.1380393803,0.0,2000,7
<1448555.1075855675067.JavaMail.evans@thyme>,0.3292246461,0.1091407686,0.0,0.0,0.15573826429999998,0.0,0.1005850434,0.1493692249,0.1441755146,0.0,2000,7
<1030561.1075855675132.JavaMail.evans@thyme>,0.39165946840000004,0.0312887616,0.0929712504,0.0174993314,0.1042259708,0.0187123511,0.1653881967,0.0,0.1752688587,0.0,2000,7
<31265382.1075858640461.JavaMail.evans@thyme>,0.2827586234,0.1664842963,0.1394048929,0.0,0.0200530831,0.029567901,0.1343613416,0.0895502865,0.1369964182,0.0,2001,7
<6721965.1075858640748.JavaMail.evans@thyme>,0.2512463331,0.1551090479,0.24919584390000002,0.0,0.10086768869999999,0.0,0.0,0.0614556633,0.1741234064,0.0,2001,7
<31857412.1075858640770.JavaMail.evans@thyme>,0.2938681245,0.13553912939999999,0.2327024341,0.0,0.1261247694,0.0,0.0,0.0338261537,0.1743986607,0.0,2001,7
<18397312.1075858640835.JavaMail.evans@thyme>,0.2638803422,0.1758818775,0.2133805305,0.0,0.22376295920000008,0.0873690695,0.0,0.0,0.0,0.0,2001,7
<20572629.1075858640961.JavaMail.evans@thyme>,0.0,0.10390852390000001,0.31102392079999996,0.037185829100000005,0.0608983971,0.0,0.2455022931,0.0,0.23095311219999998,0.0,2001,7
<30121167.1075858641049.JavaMail.evans@thyme>,0.31350386140000003,0.0,0.0,0.0,0.1215774491,0.0,0.0,0.146230489,0.3925950825,0.0,2001,7
<17658099.1075858641354.JavaMail.evans@thyme>,0.1980197281,0.18598671260000002,0.0997041687,0.0552551411,0.0,0.0,0.34401196240000004,0.1101241782,0.0,0.0,2001,7
<10547173.1075858641699.JavaMail.evans@thyme>,0.205876261,0.2047811449,0.2043036669,0.0,0.0,0.0,0.17374022309999998,0.0,0.18004430829999998,0.0,2001,7
<10435410.1075858641787.JavaMail.evans@thyme>,0.3119088709,0.0576994084,0.0788085386,0.0,0.2376670986,0.0,0.1673469841,0.0350560695,0.10469112550000001,0.0,2001,7
<9964710.1075858640727.JavaMail.evans@thyme>,0.5422664285000001,0.1437995583,0.0111112325,0.1232179925,0.12404713029999999,0.011111111399999998,0.011111728799999998,0.0111111924,0.0111118248,0.011111762399999999,2001,7
<22462285.1075855670406.JavaMail.evans@thyme>,0.17340618370000002,0.0111125903,0.3444435,0.011111111399999998,0.4043540359,0.011112978700000001,0.0111124674,0.0111134881,0.0111132199,0.0111204274,2000,7
<12154382.1075855690200.JavaMail.evans@thyme>,0.1734012067,0.0111125903,0.34444347020000005,0.011111111399999998,0.40435898299999995,0.011112978700000001,0.0111124674,0.0111134881,0.0111132199,0.0111204302,2000,7
<12681644.1075858641267.JavaMail.evans@thyme>,0.7613714337,0.0125008542,0.0125001352,0.0125000505,0.1386247426,0.0125000002,0.0125009241,0.0125001259,0.0125008002,0.0125009278,2001,7
<33009104.1075858640792.JavaMail.evans@thyme>,0.24466499690000001,0.0125021366,0.0125012463,0.012500060700000001,0.2622240782,0.012500654,0.0125004798,0.012501528500000001,0.40560308100000003,0.012501740800000001,2001,7
<10221129.1075855690113.JavaMail.evans@thyme>,0.7542468309,0.0142862974,0.0142866177,0.0142857824,0.1314613372,0.0142871216,0.0142868822,0.0142874466,0.0142859248,0.014285735800000001,2000,7
<11754831.1075855670321.JavaMail.evans@thyme>,0.7540966868000001,0.0142862955,0.014286615,0.0142857833,0.1316115409,0.014287115100000001,0.0142868785,0.0142874373,0.0142859258,0.0142857367,2000,7
<4520603.1075858641677.JavaMail.evans@thyme>,0.4150729179,0.014289660400000001,0.014285993799999999,0.014285801,0.0142861223,0.014285883899999999,0.2260172367,0.0142917661,0.2588943243,0.0142903058,2001,7
<26723744.1075855690050.JavaMail.evans@thyme>,0.6399363875,0.0396521054,0.1151941344,0.0,0.0390239619,0.0409778804,0.049592822800000005,0.0,0.059404701,0.014578021100000001,2000,7
<20672774.1075855670257.JavaMail.evans@thyme>,0.6399374604,0.0396520756,0.1151940525,0.0,0.0390242487,0.0409774296,0.0495912842,0.0,0.059405025099999995,0.014578456100000001,2000,7
<18296616.1075855674935.JavaMail.evans@thyme>,0.6399345397999999,0.039652124,0.11519216,0.0,0.0390241481,0.0409781225,0.0495958775,0.0,0.0594029091,0.0145800998,2000,7
<15240164.1075855689768.JavaMail.evans@thyme>,0.7061266898999999,0.0166673288,0.016667716200000002,0.0166667681,0.1605327576,0.016668262,0.0166681167,0.016668638200000002,0.0166669805,0.0166666992,2000,7
<21184521.1075855669974.JavaMail.evans@thyme>,0.706006825,0.016667326899999998,0.0166677143,0.0166667681,0.16065269710000002,0.016668256399999998,0.0166681148,0.0166686308,0.0166669823,0.0166667011,2000,7
<10511029.1075858641135.JavaMail.evans@thyme>,0.4731093347,0.0166710019,0.0166672114,0.0166694727,0.3935331702000001,0.016674356499999998,0.0166688524,0.0166688301,0.0166690815,0.0166687164,2001,7
<22917983.1075858641179.JavaMail.evans@thyme>,0.2069081515,0.25609156489999996,0.19790411,0.0189505331,0.0211352296,0.0,0.1427814513,0.1170520261,0.021355956800000003,0.0169587526,2001,7
<19282752.1075858640638.JavaMail.evans@thyme>,0.28140601519999997,0.065285176,0.0519222356,0.019742060500000002,0.11618912220000001,0.0102078766,0.0703112558,0.1964076459,0.17036023739999998,0.018168363700000002,2001,7
<28614962.1075855670555.JavaMail.evans@thyme>,0.5244897008,0.08144784719999999,0.132735461,0.0131862052,0.0480870754,0.022166617200000002,0.0640068278,0.0207616035,0.0736294612,0.0194891952,2000,7
<3784484.1075855690349.JavaMail.evans@thyme>,0.52448982,0.08144810799999999,0.1327355057,0.0131862061,0.0480870567,0.0221662689,0.0640068129,0.0207615923,0.073629424,0.019489198899999997,2000,7
<27371144.1075855674807.JavaMail.evans@thyme>,0.5244889855,0.0814461634,0.1327356845,0.013186244299999999,0.0480871946,0.022168708999999998,0.0640066341,0.0207615905,0.0736295506,0.019489234299999998,2000,7
<21134058.1075855670192.JavaMail.evans@thyme>,0.5224867463,0.0,0.0489949472,0.0,0.0629577041,0.0,0.2655960023,0.0,0.0741532445,0.0205471683,2000,7
<17498013.1075855689982.JavaMail.evans@thyme>,0.5224919319,0.0,0.0489929765,0.0,0.0629506484,0.0,0.2655963004,0.0,0.0741562843,0.0205476731,2000,7
<3005317.1075855675001.JavaMail.evans@thyme>,0.5224912167,0.0,0.04899324099999999,0.0,0.0629544705,0.0,0.2655921578,0.0,0.074155286,0.020549440800000002,2000,7
<10841683.1075858640393.JavaMail.evans@thyme>,0.1668570787,0.1222452074,0.061630420400000004,0.013690288200000001,0.0703129247,0.0,0.1357382983,0.077344209,0.3292354941,0.0218932331,2001,7
<5791021.1075855689896.JavaMail.evans@thyme>,0.0250177942,0.0250039063,0.2749947906,0.025003245099999998,0.0250003599,0.0250000004,0.025004483799999998,0.025001009900000003,0.5249744058,0.0250000004,2000,7
<10434631.1075855670105.JavaMail.evans@thyme>,0.0250177067,0.0250039063,0.2749947906,0.025003245099999998,0.0250003599,0.0250000004,0.025004483799999998,0.025001009900000003,0.524974525,0.0250000004,2000,7
<16453400.1075855690092.JavaMail.evans@thyme>,0.0250019282,0.025000574100000002,0.0250069965,0.0250000004,0.0250000004,0.2749891281,0.0250063762,0.5249940157,0.0250000004,0.025001034100000003,2000,7
<23928221.1075855670300.JavaMail.evans@thyme>,0.0250019282,0.025000574100000002,0.0250069965,0.0250000004,0.0250000004,0.2749891281,0.0250063725,0.5249940157,0.0250000004,0.025001034100000003,2000,7
<28548545.1075855670363.JavaMail.evans@thyme>,0.5572254658,0.0543412194,0.1236030459,0.0,0.0377602279,0.0,0.08528427779999999,0.0,0.11211954060000001,0.026093602200000003,2000,7
<911207.1075855674871.JavaMail.evans@thyme>,0.5572212934,0.054341044299999995,0.1235997453,0.0,0.037760708500000004,0.0,0.0852932334,0.0,0.1121143028,0.026097109500000003,2000,7
<23591021.1075855690157.JavaMail.evans@thyme>,0.5572035909,0.0543406568,0.1235989258,0.0,0.0377621241,0.0,0.08532632890000001,0.0,0.11209753160000001,0.0260982197,2000,7
<28687693.1075858641766.JavaMail.evans@thyme>,0.17135232690000002,0.06713751700000001,0.17237024010000002,0.0,0.16607448460000002,0.0178448632,0.2991583049,0.0,0.0745682791,0.0296753123,2001,7
<24283139.1075858641375.JavaMail.evans@thyme>,0.2547803521,0.1367507577,0.12317286429999999,0.022547096000000003,0.0222529285,0.0,0.2256105542,0.0806678757,0.1024294272,0.0298647527,2001,7
<27357143.1075858641744.JavaMail.evans@thyme>,0.1873342395,0.075752683,0.17838890850000005,0.0,0.15458564460000002,0.0202521458,0.2725395262,0.0,0.07763655480000001,0.031800430299999995,2001,7
<23290954.1075855690306.JavaMail.evans@thyme>,0.3419725597,0.0333333313,0.3913428485,0.0333333313,0.0333333313,0.0333333313,0.0333333313,0.0333479084,0.0333366655,0.0333333313,2000,7
<22082721.1075855670512.JavaMail.evans@thyme>,0.34180060030000003,0.0333333351,0.39151468869999995,0.0333333351,0.0333333351,0.0333333351,0.0333333351,0.0333480351,0.0333366804,0.0333333351,2000,7
<11293814.1075858640439.JavaMail.evans@thyme>,0.1947064847,0.06780283150000001,0.1145097241,0.010672036599999999,0.15881642699999998,0.024335714100000003,0.11546053740000001,0.0770888701,0.1968945712,0.0397128016,2001,7
<33097772.1075858640857.JavaMail.evans@thyme>,0.258928746,0.135964945,0.2404076308,0.0,0.131969139,0.0,0.0430821218,0.0199775752,0.1250800639,0.0432650931,2001,7
<17849126.1075858641635.JavaMail.evans@thyme>,0.3188109994,0.138313964,0.1454660445,0.0,0.0957849175,0.0557445101,0.0,0.0908013433,0.106715478,0.0442804471,2001,7
<2178887.1075858641246.JavaMail.evans@thyme>,0.1065291986,0.2226181775,0.1233697534,0.0,0.1582551003,0.0,0.1435670406,0.0,0.1884993017,0.0480697192,2001,7
<17189699.1075863688308.JavaMail.evans@thyme>,0.0500094071,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050002589800000004,0.050000000700000005,0.5499880314,0.050000000700000005,2000,7
<21391430.1075855690135.JavaMail.evans@thyme>,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.0500026606,0.050000000700000005,0.050000000700000005,0.5499973297,0.050000000700000005,0.050000000700000005,2000,7
<28515079.1075855670342.JavaMail.evans@thyme>,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.0500025563,0.050000000700000005,0.050000000700000005,0.5499974489,0.050000000700000005,0.050000000700000005,2000,7
<14271759.1075863687981.JavaMail.evans@thyme>,0.050012622,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050002600999999994,0.050000000700000005,0.5499847531000001,0.050000000700000005,2000,7
<13850558.1075855674893.JavaMail.evans@thyme>,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.050000000700000005,0.0500024296,0.050000000700000005,0.050000000700000005,0.5499975681,0.050000000700000005,0.050000000700000005,2000,7
<27461841.1075858640705.JavaMail.evans@thyme>,0.235668242,0.1244587004,0.096506156,0.0254911203,0.0878749117,0.022584606,0.1354077458,0.08720444890000001,0.1330630928,0.0517409556,2001,7
<14620083.1075858640594.JavaMail.evans@thyme>,0.2528817356,0.0889084116,0.09297313539999999,0.0,0.1593885869,0.0,0.1897621155,0.0544002429,0.1060971469,0.054439101399999995,2001,7
